UserId,NumAnswers,NumAccepted,AcceptedPercent
800016,199,138,69.3467336683
800123,79,16,20.253164557
800214,185,97,52.4324324324
800237,146,39,26.7123287671
800261,137,29,21.1678832117
800452,32,11,34.375
800457,67,11,16.4179104478
800524,193,77,39.896373057
800608,151,37,24.5033112583
800716,85,38,44.7058823529
800817,110,40,36.3636363636
800848,113,37,32.7433628319
801005,56,14,25.0
801042,221,52,23.5294117647
801065,4,2,50.0
801098,162,52,32.0987654321
801189,67,18,26.8656716418
801205,223,118,52.9147982063
801258,59,17,28.813559322
801325,136,54,39.7058823529
801364,61,17,27.868852459
801395,10,5,50.0
801396,329,104,31.6109422492
801434,214,88,41.1214953271
801466,103,28,27.1844660194
801496,133,78,58.6466165414
801544,296,69,23.3108108108
801698,98,58,59.1836734694
801706,70,21,30.0
801751,153,41,26.7973856209
801790,25,0,0.0
801803,36,16,44.4444444444
801858,19,6,31.5789473684
801894,643,158,24.5723172628
801901,52,12,23.0769230769
801956,144,79,54.8611111111
802005,94,48,51.0638297872
802012,55,7,12.7272727273
802047,56,27,48.2142857143
802050,473,77,16.2790697674
802070,81,15,18.5185185185
802116,178,63,35.393258427
802117,249,134,53.8152610442
802124,119,51,42.8571428571
802138,33,10,30.303030303
802203,404,162,40.099009901
802246,77,43,55.8441558442
802281,10,1,10.0
802362,47,13,27.6595744681
802365,146,25,17.1232876712
802407,60,24,40.0
802421,76,35,46.0526315789
802469,233,105,45.0643776824
802585,30,3,10.0
802618,417,250,59.9520383693
802791,176,89,50.5681818182
802799,83,35,42.1686746988
803019,181,83,45.8563535912
803083,65,30,46.1538461538
803174,22,2,9.09090909091
803225,115,46,40.0
803285,75,23,30.6666666667
803335,105,36,34.2857142857
803367,290,114,39.3103448276
803518,102,29,28.431372549
803739,323,98,30.3405572755
803787,557,297,53.3213644524
803801,30,11,36.6666666667
803882,27,4,14.8148148148
803925,554,241,43.5018050542
804034,31,1,3.22580645161
804091,86,15,17.4418604651
804100,97,35,36.0824742268
804138,20,3,15.0
804147,64,22,34.375
804289,190,39,20.5263157895
804385,134,22,16.4179104478
804440,28,2,7.14285714286
804447,534,193,36.1423220974
804477,129,30,23.2558139535
804495,118,44,37.2881355932
804517,153,51,33.3333333333
804637,114,30,26.3157894737
804671,205,94,45.8536585366
804713,13,4,30.7692307692
804741,59,26,44.0677966102
804773,204,42,20.5882352941
804799,60,20,33.3333333333
804819,88,36,40.9090909091
804867,588,271,46.0884353741
804954,5,1,20.0
804967,295,97,32.8813559322
804978,4,1,25.0
805003,37,9,24.3243243243
805007,248,66,26.6129032258
805030,31,3,9.67741935484
805031,134,53,39.552238806
805138,45,18,40.0
805151,89,37,41.5730337079
805252,148,44,29.7297297297
805266,208,47,22.5961538462
805284,96,11,11.4583333333
805427,69,30,43.4782608696
805563,340,138,40.5882352941
805579,47,15,31.914893617
805631,103,57,55.3398058252
805659,209,57,27.2727272727
805681,185,61,32.972972973
805800,107,50,46.7289719626
805808,180,62,34.4444444444
805834,13,3,23.0769230769
806076,82,11,13.4146341463
806169,81,11,13.5802469136
806267,28,8,28.5714285714
806299,117,21,17.9487179487
806539,2,0,0.0
806550,32,11,34.375
806599,126,45,35.7142857143
806684,109,32,29.3577981651
806736,129,56,43.4108527132
806956,51,19,37.2549019608
806969,1181,461,39.0347163421
806975,98,26,26.5306122449
807037,24,2,8.33333333333
807072,166,37,22.2891566265
807103,80,36,45.0
807104,250,55,22.0
807126,788,325,41.2436548223
807187,35,21,60.0
807193,317,143,45.1104100946
807231,108,21,19.4444444444
807239,93,23,24.7311827957
807268,185,69,37.2972972973
807346,12,8,66.6666666667
807400,4,1,25.0
807674,268,107,39.9253731343
807730,23,11,47.8260869565
807787,877,267,30.4446978335
807836,66,33,50.0
807851,72,26,36.1111111111
807914,9,1,11.1111111111
807926,225,60,26.6666666667
808019,80,35,43.75
808091,23,6,26.0869565217
808151,220,110,50.0
808237,78,31,39.7435897436
808244,54,19,35.1851851852
808465,142,61,42.9577464789
808486,1265,462,36.5217391304
808532,109,50,45.871559633
808533,153,33,21.568627451
808653,130,53,40.7692307692
808723,63,19,30.1587301587
808727,12,1,8.33333333333
808732,13,2,15.3846153846
808804,22,4,18.1818181818
808808,16,1,6.25
808888,2,0,0.0
808921,380,170,44.7368421053
808940,251,100,39.8406374502
809009,241,128,53.112033195
809117,301,136,45.1827242525
809150,119,40,33.6134453782
809227,3,0,0.0
809357,493,223,45.2332657201
809384,96,27,28.125
809387,155,60,38.7096774194
809416,80,15,18.75
809423,139,37,26.618705036
809572,16,10,62.5
809603,80,38,47.5
809614,150,53,35.3333333333
809821,164,24,14.6341463415
809830,164,90,54.8780487805
809944,66,24,36.3636363636
809950,63,33,52.380952381
809953,36,10,27.7777777778
810077,301,172,57.1428571429
810102,40,13,32.5
810312,86,32,37.2093023256
810358,7,0,0.0
810368,67,30,44.776119403
810430,7,6,85.7142857143
810669,207,31,14.9758454106
810671,29,6,20.6896551724
810720,150,39,26.0
810736,108,57,52.7777777778
810739,102,24,23.5294117647
810802,439,153,34.8519362187
810850,25,5,20.0
810899,139,54,38.8489208633
810901,163,61,37.4233128834
810915,18,1,5.55555555556
811001,575,149,25.9130434783
811035,257,77,29.9610894942
811047,23,9,39.1304347826
811071,276,72,26.0869565217
811131,214,77,35.9813084112
811171,108,40,37.037037037
811240,355,142,40.0
811335,151,24,15.8940397351
811381,46,9,19.5652173913
811405,154,48,31.1688311688
811421,25,4,16.0
811459,5,0,0.0
811519,81,5,6.17283950617
811785,474,112,23.6286919831
811854,183,65,35.5191256831
811918,206,49,23.786407767
812034,59,6,10.1694915254
812053,71,20,28.1690140845
812115,551,166,30.1270417423
812139,62,20,32.2580645161
812149,202,69,34.1584158416
812183,162,58,35.8024691358
812243,1,0,0.0
812269,112,31,27.6785714286
812303,428,159,37.1495327103
812369,457,144,31.5098468271
812568,12,4,33.3333333333
812660,76,9,11.8421052632
812680,36,16,44.4444444444
812720,108,16,14.8148148148
812818,389,190,48.8431876607
812837,423,186,43.9716312057
812868,68,38,55.8823529412
812912,1816,537,29.5704845815
812939,12,5,41.6666666667
812950,4,0,0.0
812970,118,51,43.2203389831
813002,112,57,50.8928571429
813080,134,73,54.4776119403
813122,53,19,35.8490566038
813137,302,112,37.0860927152
813142,19,5,26.3157894737
813181,17,11,64.7058823529
813192,185,83,44.8648648649
813523,473,125,26.4270613108
813602,3067,1644,53.6028692533
813618,94,24,25.5319148936
813629,132,43,32.5757575758
813665,19,4,21.0526315789
813718,36,13,36.1111111111
813769,75,31,41.3333333333
813810,22,4,18.1818181818
813891,139,45,32.3741007194
813951,451,132,29.2682926829
813957,236,165,69.9152542373
813999,131,66,50.3816793893
814025,69,13,18.8405797101
814037,107,63,58.8785046729
814048,259,154,59.4594594595
814050,263,82,31.1787072243
814064,80,36,45.0
814145,28,8,28.5714285714
814206,33,5,15.1515151515
814253,728,256,35.1648351648
814297,84,18,21.4285714286
814354,52,16,30.7692307692
814389,161,68,42.2360248447
814492,56,31,55.3571428571
814548,157,56,35.6687898089
814576,42,10,23.8095238095
814601,144,48,33.3333333333
814628,154,31,20.1298701299
814636,1,1,100.0
814702,67,38,56.7164179104
814730,57,27,47.3684210526
814735,229,156,68.1222707424
814747,14,6,42.8571428571
814761,393,153,38.9312977099
814861,44,8,18.1818181818
814908,1,0,0.0
815073,317,176,55.5205047319
815179,188,61,32.4468085106
815244,3,1,33.3333333333
815370,5,1,20.0
815371,223,65,29.1479820628
815386,307,134,43.6482084691
815389,35,22,62.8571428571
815443,6,2,33.3333333333
815466,141,65,46.0992907801
815560,55,9,16.3636363636
815566,153,32,20.9150326797
815590,126,67,53.1746031746
815600,115,30,26.0869565217
815632,133,59,44.3609022556
815646,27,14,51.8518518519
815679,65,30,46.1538461538
815724,270,103,38.1481481481
815742,68,32,47.0588235294
815749,38,11,28.9473684211
815781,50,4,8.0
815787,264,96,36.3636363636
815792,231,185,80.0865800866
815837,270,56,20.7407407407
815938,247,155,62.7530364372
816002,30,13,43.3333333333
816150,186,71,38.1720430108
816157,36,12,33.3333333333
816159,1,0,0.0
816213,205,51,24.8780487805
816365,116,54,46.5517241379
816374,245,85,34.693877551
816416,58,11,18.9655172414
816449,33,7,21.2121212121
816510,71,41,57.7464788732
816542,67,35,52.2388059701
816602,110,74,67.2727272727
816620,9082,5144,56.6395067166
816721,83,14,16.8674698795
816824,58,19,32.7586206897
816987,60,33,55.0
817277,67,20,29.8507462687
817314,1,0,0.0
817365,125,35,28.0
817399,222,94,42.3423423423
817452,462,187,40.4761904762
817543,223,49,21.9730941704
817598,44,14,31.8181818182
817611,128,62,48.4375
817630,35,16,45.7142857143
817643,817,306,37.4541003672
817657,249,72,28.9156626506
817740,31,13,41.935483871
817766,100,50,50.0
817767,44,5,11.3636363636
817778,823,430,52.247873633
817978,66,17,25.7575757576
818074,8,2,25.0
818091,125,39,31.2
818153,52,33,63.4615384615
818182,324,100,30.8641975309
818187,58,39,67.2413793103
818236,98,20,20.4081632653
818274,246,141,57.3170731707
818506,116,44,37.9310344828
818514,218,33,15.1376146789
818557,103,13,12.6213592233
818700,7,3,42.8571428571
818739,107,53,49.5327102804
818827,149,45,30.2013422819
818924,96,35,36.4583333333
818991,46,12,26.0869565217
819173,124,42,33.8709677419
819272,758,323,42.6121372032
819314,220,95,43.1818181818
819340,151,73,48.3443708609
819344,23,2,8.69565217391
819355,386,98,25.3886010363
819364,33,14,42.4242424242
819367,74,31,41.8918918919
819417,199,19,9.54773869347
819519,114,41,35.9649122807
819544,133,36,27.0676691729
819598,96,77,80.2083333333
819732,117,33,28.2051282051
819742,174,45,25.8620689655
819764,25,6,24.0
819887,131,59,45.0381679389
819911,73,25,34.2465753425
819916,3,1,33.3333333333
819977,28,5,17.8571428571
820039,103,18,17.4757281553
820124,6,2,33.3333333333
820127,718,145,20.1949860724
820142,228,98,42.9824561403
820254,460,311,67.6086956522
820443,66,27,40.9090909091
820519,43,10,23.2558139535
820597,19,1,5.26315789474
820604,220,64,29.0909090909
820664,76,41,53.9473684211
820750,66,34,51.5151515152
820813,330,187,56.6666666667
821054,102,32,31.3725490196
821057,842,183,21.7339667458
821110,130,29,22.3076923077
821173,76,15,19.7368421053
821202,141,23,16.3120567376
821334,75,38,50.6666666667
821378,114,31,27.1929824561
821473,246,83,33.7398373984
821488,221,85,38.4615384615
821497,74,22,29.7297297297
821544,53,10,18.8679245283
821545,42,19,45.2380952381
821594,146,81,55.4794520548
821657,1414,640,45.261669024
821672,186,108,58.064516129
821674,24,1,4.16666666667
821679,1092,556,50.9157509157
821720,142,54,38.0281690141
821722,294,75,25.5102040816
821742,13,1,7.69230769231
821786,316,129,40.8227848101
821878,210,104,49.5238095238
821894,146,76,52.0547945205
821900,95,56,58.9473684211
821995,56,20,35.7142857143
822005,63,23,36.5079365079
822072,190,74,38.9473684211
822138,68,13,19.1176470588
822162,89,15,16.8539325843
822317,61,34,55.737704918
822327,123,36,29.2682926829
822426,153,47,30.7189542484
822502,4,0,0.0
822588,372,142,38.1720430108
822630,129,38,29.4573643411
822637,128,38,29.6875
822669,272,125,45.9558823529
822684,3,0,0.0
822711,591,311,52.6226734349
823109,193,47,24.3523316062
823172,140,77,55.0
823340,9,1,11.1111111111
823350,69,33,47.8260869565
823369,378,71,18.7830687831
823371,11,1,9.09090909091
823393,1687,422,25.0148192057
823441,355,122,34.3661971831
823617,450,285,63.3333333333
823682,57,16,28.0701754386
823691,1,1,100.0
823738,126,33,26.1904761905
823822,145,74,51.0344827586
823869,34,2,5.88235294118
823872,57,18,31.5789473684
823952,13,3,23.0769230769
823965,34,7,20.5882352941
823991,99,33,33.3333333333
824201,208,74,35.5769230769
824275,330,110,33.3333333333
824377,367,135,36.7847411444
824472,192,95,49.4791666667
824493,123,38,30.8943089431
824674,171,88,51.4619883041
824712,125,32,25.6
824750,319,148,46.394984326
824903,144,49,34.0277777778
824904,49,15,30.612244898
824914,134,54,40.2985074627
824987,657,168,25.5707762557
825024,196,53,27.0408163265
825114,89,21,23.595505618
825304,1,0,0.0
825364,77,10,12.987012987
825444,102,48,47.0588235294
825469,14,13,92.8571428571
825493,102,34,33.3333333333
825568,1947,1195,61.3764766307
825637,86,24,27.9069767442
825706,40,9,22.5
825711,112,33,29.4642857143
825757,57,13,22.8070175439
825780,179,70,39.1061452514
825789,1727,771,44.6438911407
825920,9,4,44.4444444444
825924,79,6,7.59493670886
826194,27,3,11.1111111111
826384,102,39,38.2352941176
826486,109,53,48.623853211
826532,178,82,46.0674157303
826568,176,28,15.9090909091
826606,218,74,33.9449541284
826610,9,2,22.2222222222
826657,137,54,39.4160583942
826659,251,80,31.8725099602
826714,165,74,44.8484848485
826751,289,90,31.1418685121
826898,211,58,27.4881516588
826983,72,27,37.5
827060,426,224,52.5821596244
827110,240,139,57.9166666667
827148,8,3,37.5
827168,126,32,25.3968253968
827263,2821,1236,43.8142502659
827297,91,33,36.2637362637
827418,11,4,36.3636363636
827480,136,38,27.9411764706
827583,6,5,83.3333333333
827593,246,106,43.0894308943
827862,46,25,54.347826087
827927,27,0,0.0
828032,71,20,28.1690140845
828060,135,65,48.1481481481
828070,34,3,8.82352941176
828077,139,34,24.4604316547
828193,593,253,42.6644182125
828255,80,51,63.75
828261,286,87,30.4195804196
828279,50,13,26.0
828290,48,24,50.0
828325,69,39,56.5217391304
828361,166,84,50.6024096386
828366,111,24,21.6216216216
828584,203,71,34.9753694581
828625,302,91,30.1324503311
828638,75,31,41.3333333333
828681,31,5,16.1290322581
828705,74,29,39.1891891892
828728,151,48,31.7880794702
828757,59,11,18.6440677966
828864,105,64,60.9523809524
828867,93,31,33.3333333333
828957,73,41,56.1643835616
829155,39,11,28.2051282051
829188,86,28,32.5581395349
829194,72,17,23.6111111111
829338,46,12,26.0869565217
829407,201,86,42.7860696517
829493,123,61,49.593495935
829533,385,115,29.8701298701
829571,3354,1626,48.4794275492
829683,38,9,23.6842105263
829690,1,1,100.0
829711,58,24,41.3793103448
829739,18,7,38.8888888889
829752,101,61,60.396039604
829771,8,2,25.0
829796,63,15,23.8095238095
829811,127,55,43.3070866142
829835,369,125,33.8753387534
829903,154,69,44.8051948052
829970,129,61,47.2868217054
830012,530,354,66.7924528302
830035,160,61,38.125
830098,21,5,23.8095238095
830125,142,87,61.2676056338
830134,105,31,29.5238095238
830229,14,3,21.4285714286
830247,387,135,34.8837209302
830268,79,39,49.3670886076
830367,16,3,18.75
830554,32,12,37.5
830623,59,22,37.2881355932
830680,1024,575,56.15234375
830691,81,44,54.3209876543
830760,202,100,49.504950495
830775,11,3,27.2727272727
830899,44,3,6.81818181818
830964,362,128,35.3591160221
830973,37,17,45.9459459459
831110,13,3,23.0769230769
831180,54,28,51.8518518519
831197,89,27,30.3370786517
831214,88,25,28.4090909091
831294,16,2,12.5
831314,206,75,36.4077669903
831371,81,31,38.2716049383
831400,6,1,16.6666666667
831412,532,224,42.1052631579
831507,172,60,34.8837209302
831531,380,155,40.7894736842
831564,346,119,34.3930635838
831645,99,19,19.1919191919
831669,95,41,43.1578947368
831738,21,4,19.0476190476
831824,168,48,28.5714285714
831838,134,56,41.7910447761
831878,1067,436,40.862230553
832052,330,131,39.696969697
832057,20,5,25.0
832065,83,30,36.1445783133
832131,205,84,40.9756097561
832136,56,11,19.6428571429
832215,88,25,28.4090909091
832230,66,3,4.54545454545
832273,59,18,30.5084745763
832363,110,39,35.4545454545
832390,145,53,36.5517241379
832447,21,5,23.8095238095
832493,46,16,34.7826086957
832527,150,58,38.6666666667
832621,683,337,49.3411420205
832759,27,14,51.8518518519
832776,199,68,34.1708542714
832780,12,4,33.3333333333
832784,51,30,58.8235294118
832859,104,28,26.9230769231
832878,53,20,37.7358490566
832891,38,14,36.8421052632
832976,272,80,29.4117647059
832991,322,53,16.4596273292
833031,168,119,70.8333333333
833073,1309,700,53.4759358289
833146,197,91,46.192893401
833179,13,3,23.0769230769
833182,44,5,11.3636363636
833362,194,59,30.412371134
833394,14,0,0.0
833529,110,47,42.7272727273
833538,89,4,4.49438202247
833622,559,250,44.7227191413
833644,61,16,26.2295081967
833647,428,257,60.046728972
833795,479,269,56.1586638831
833807,56,24,42.8571428571
833820,65,21,32.3076923077
833844,58,13,22.4137931034
833890,279,116,41.5770609319
834030,205,64,31.2195121951
834032,117,29,24.7863247863
834045,60,16,26.6666666667
834063,48,22,45.8333333333
834114,102,34,33.3333333333
834176,37,6,16.2162162162
834178,147,94,63.9455782313
834216,23,1,4.34782608696
834239,7,5,71.4285714286
834261,323,141,43.653250774
834302,73,42,57.5342465753
834316,119,36,30.2521008403
834362,257,121,47.0817120623
834424,636,211,33.1761006289
834431,43,8,18.6046511628
834521,112,47,41.9642857143
834525,16,2,12.5
834528,24,11,45.8333333333
834672,90,37,41.1111111111
834692,37,3,8.10810810811
834734,272,105,38.6029411765
834747,58,16,27.5862068966
834833,51,22,43.137254902
834925,51,13,25.4901960784
834939,36,15,41.6666666667
834966,67,42,62.6865671642
834998,157,77,49.0445859873
835002,216,79,36.5740740741
835083,1,0,0.0
835226,153,64,41.8300653595
835251,45,8,17.7777777778
835428,13,3,23.0769230769
835539,16,2,12.5
835585,67,15,22.3880597015
835629,114,44,38.5964912281
835805,292,119,40.7534246575
835806,65,3,4.61538461538
835883,300,38,12.6666666667
835945,50,10,20.0
836079,24,8,33.3333333333
836144,104,26,25.0
836177,74,36,48.6486486486
836186,34,7,20.5882352941
836202,145,38,26.2068965517
836205,53,25,47.1698113208
836214,339,105,30.9734513274
836215,279,49,17.5627240143
836227,4,3,75.0
836277,269,71,26.3940520446
836318,141,41,29.0780141844
836390,94,41,43.6170212766
836407,616,272,44.1558441558
836432,149,56,37.5838926174
836450,131,31,23.6641221374
836484,310,88,28.3870967742
836487,110,33,30.0
836501,87,21,24.1379310345
836540,143,39,27.2727272727
836611,37,26,70.2702702703
836646,213,102,47.8873239437
836708,205,113,55.1219512195
836738,252,107,42.4603174603
836748,209,62,29.6650717703
836756,78,48,61.5384615385
836941,172,57,33.1395348837
837119,29,2,6.89655172414
837517,41,19,46.3414634146
837530,4,1,25.0
837534,1375,660,48.0
837621,1,0,0.0
837623,89,24,26.9662921348
837722,39,8,20.5128205128
837726,58,8,13.7931034483
837765,81,25,30.8641975309
837847,301,92,30.5647840532
837856,36,12,33.3333333333
838151,23,6,26.0869565217
838168,33,14,42.4242424242
838180,130,47,36.1538461538
838302,179,81,45.251396648
838374,149,79,53.0201342282
838405,134,49,36.5671641791
838434,281,118,41.9928825623
838509,76,16,21.0526315789
838586,1,1,100.0
838608,17,4,23.5294117647
838733,153,54,35.2941176471
838807,901,415,46.0599334073
838841,213,45,21.1267605634
838902,229,62,27.0742358079
838912,446,199,44.6188340807
838975,478,119,24.8953974895
838976,288,85,29.5138888889
838992,244,154,63.1147540984
839086,228,87,38.1578947368
839246,853,475,55.6858147714
839359,234,68,29.0598290598
839436,275,78,28.3636363636
839465,267,126,47.191011236
839484,35,15,42.8571428571
839549,156,54,34.6153846154
839554,88,26,29.5454545455
839601,240,120,50.0
839646,1283,569,44.3491816056
839689,284,135,47.5352112676
839733,31,3,9.67741935484
839849,199,70,35.175879397
839851,155,78,50.3225806452
839952,87,23,26.4367816092
839957,635,271,42.6771653543
839965,338,121,35.798816568
839967,9,2,22.2222222222
840090,5,0,0.0
840330,78,30,38.4615384615
840409,226,83,36.7256637168
840428,36,16,44.4444444444
840441,146,54,36.9863013699
840460,202,113,55.9405940594
840524,173,61,35.2601156069
840566,232,72,31.0344827586
840669,76,22,28.9473684211
840710,46,15,32.6086956522
840802,71,18,25.3521126761
840861,49,27,55.1020408163
840947,114,60,52.6315789474
840960,240,89,37.0833333333
840973,180,75,41.6666666667
840992,282,100,35.4609929078
841064,148,84,56.7567567568
841065,23,1,4.34782608696
841090,7,2,28.5714285714
841103,16,3,18.75
841108,5108,1447,28.3281127643
841176,156,23,14.7435897436
841330,84,6,7.14285714286
841337,65,13,20.0
841339,176,47,26.7045454545
841416,431,305,70.7656612529
841457,25,2,8.0
841477,65,33,50.7692307692
841613,30,14,46.6666666667
841675,14,5,35.7142857143
841830,400,171,42.75
841832,51,27,52.9411764706
841959,110,30,27.2727272727
842075,297,177,59.595959596
842106,254,72,28.3464566929
842181,111,35,31.5315315315
842330,34,10,29.4117647059
842506,25,2,8.0
842543,134,24,17.9104477612
842658,197,77,39.0862944162
842685,142,60,42.2535211268
842697,43,14,32.5581395349
842788,291,134,46.0481099656
842793,18,7,38.8888888889
842837,45,11,24.4444444444
842935,792,369,46.5909090909
842970,51,5,9.80392156863
843093,69,36,52.1739130435
843114,290,81,27.9310344828
843151,26,8,30.7692307692
843244,31,5,16.1290322581
843318,114,75,65.7894736842
843337,34,10,29.4117647059
843366,104,46,44.2307692308
843463,34,2,5.88235294118
843477,107,45,42.0560747664
843542,7,2,28.5714285714
843684,137,50,36.496350365
843732,20,3,15.0
843804,259,126,48.6486486486
843822,287,204,71.0801393728
843943,617,115,18.6385737439
843953,323,98,30.3405572755
843985,384,252,65.625
844005,16,0,0.0
844006,329,130,39.5136778116
844206,11,4,36.3636363636
844210,483,168,34.7826086957
844322,311,51,16.3987138264
844416,1423,615,43.2185523542
844700,49,2,4.08163265306
844726,446,195,43.7219730942
844759,184,69,37.5
844872,7,2,28.5714285714
844882,749,340,45.393858478
844923,143,96,67.1328671329
845022,163,51,31.2883435583
845027,32,13,40.625
845034,183,47,25.6830601093
845092,1030,401,38.932038835
845115,98,30,30.612244898
845128,205,61,29.756097561
845198,152,98,64.4736842105
845225,37,13,35.1351351351
845280,113,39,34.5132743363
845310,350,78,22.2857142857
845371,23,6,26.0869565217
845414,225,88,39.1111111111
845488,67,17,25.3731343284
845546,120,67,55.8333333333
845568,582,278,47.7663230241
845631,134,68,50.7462686567
845632,140,71,50.7142857143
845655,227,87,38.3259911894
845704,105,42,40.0
845716,40,30,75.0
845721,309,118,38.1877022654
845948,10,4,40.0
846075,87,30,34.4827586207
846089,52,20,38.4615384615
846180,11,5,45.4545454545
846190,180,52,28.8888888889
846273,1012,594,58.6956521739
846351,146,41,28.0821917808
846380,25,2,8.0
846381,12,2,16.6666666667
846476,304,52,17.1052631579
846480,115,36,31.3043478261
846679,83,29,34.9397590361
846698,246,130,52.8455284553
846861,112,40,35.7142857143
846892,3686,1700,46.1204557786
847064,176,62,35.2272727273
847099,161,48,29.8136645963
847116,181,68,37.5690607735
847174,61,19,31.1475409836
847195,118,63,53.3898305085
847200,28,2,7.14285714286
847269,539,178,33.0241187384
847330,151,41,27.1523178808
847331,105,21,20.0
847349,130,32,24.6153846154
847363,1696,719,42.3938679245
847368,1,1,100.0
847382,170,53,31.1764705882
847383,336,99,29.4642857143
847553,114,30,26.3157894737
847575,219,56,25.5707762557
847601,759,278,36.627140975
847773,6,1,16.6666666667
847818,170,56,32.9411764706
847853,256,56,21.875
847869,138,62,44.9275362319
848010,7,5,71.4285714286
848068,33,21,63.6363636364
848072,76,5,6.57894736842
848102,71,26,36.6197183099
848164,3359,1743,51.8904435844
848177,94,42,44.6808510638
848184,168,55,32.7380952381
848235,55,23,41.8181818182
848249,247,81,32.7935222672
848250,114,65,57.0175438596
848277,84,21,25.0
848330,167,82,49.1017964072
848393,17,6,35.2941176471
848550,7,1,14.2857142857
848668,107,37,34.5794392523
848841,116,22,18.9655172414
848926,52,9,17.3076923077
848927,10,4,40.0
848958,89,48,53.9325842697
848975,235,88,37.4468085106
849004,35,18,51.4285714286
849044,1,0,0.0
849065,4,2,50.0
849066,270,120,44.4444444444
849076,215,104,48.3720930233
849123,41,3,7.31707317073
849387,158,48,30.3797468354
849402,37,9,24.3243243243
849417,83,15,18.0722891566
849506,31,7,22.5806451613
849507,38,18,47.3684210526
849616,92,32,34.7826086957
849645,170,91,53.5294117647
849669,1,0,0.0
849697,23,2,8.69565217391
849843,154,62,40.2597402597
849891,966,320,33.1262939959
849939,103,36,34.9514563107
849961,51,12,23.5294117647
850010,155,79,50.9677419355
850119,179,57,31.843575419
850138,142,59,41.5492957746
850196,93,75,80.6451612903
850224,34,14,41.1764705882
850326,162,29,17.9012345679
850366,109,36,33.0275229358
850494,87,44,50.5747126437
850495,166,72,43.3734939759
850749,298,95,31.8791946309
850781,630,338,53.6507936508
850806,105,34,32.380952381
850833,629,275,43.720190779
850848,2100,1285,61.1904761905
850882,81,48,59.2592592593
850947,145,65,44.8275862069
850983,1,1,100.0
850996,52,4,7.69230769231
851029,27,8,29.6296296296
851041,132,75,56.8181818182
851045,15,2,13.3333333333
851273,5066,2708,53.454401895
851344,11,8,72.7272727273
851404,71,30,42.2535211268
851432,105,31,29.5238095238
851491,91,20,21.978021978
851498,549,187,34.0619307832
851548,227,64,28.1938325991
851677,172,35,20.3488372093
851727,166,78,46.9879518072
851737,117,38,32.4786324786
851766,3,1,33.3333333333
851811,448,215,47.9910714286
851885,159,59,37.106918239
851930,229,67,29.2576419214
852081,224,73,32.5892857143
852208,103,24,23.3009708738
852254,80,13,16.25
852274,20,15,75.0
852325,17,3,17.6470588235
852487,109,60,55.0458715596
852499,39,2,5.1282051282
852548,249,62,24.8995983936
852555,243,112,46.0905349794
852571,156,54,34.6153846154
852604,71,24,33.8028169014
852659,130,39,30.0
852806,81,8,9.87654320988
852828,1888,1080,57.2033898305
852866,269,99,36.8029739777
852971,66,17,25.7575757576
853125,203,92,45.3201970443
853360,1663,862,51.8340348767
853404,63,31,49.2063492063
853558,142,77,54.2253521127
853562,107,34,31.7757009346
853609,859,233,27.1245634459
853611,196,97,49.4897959184
853665,186,68,36.5591397849
853679,70,26,37.1428571429
853778,8,5,62.5
853836,20,7,35.0
853906,18,7,38.8888888889
853920,61,32,52.4590163934
853934,7,1,14.2857142857
854207,286,39,13.6363636364
854246,1294,583,45.0540958269
854301,118,20,16.9491525424
854331,34,10,29.4117647059
854342,45,0,0.0
854386,151,56,37.0860927152
854396,684,200,29.2397660819
854434,157,40,25.4777070064
854556,472,139,29.4491525424
854624,53,22,41.5094339623
854742,289,117,40.4844290657
854791,81,31,38.2716049383
854793,229,104,45.4148471616
854864,46,22,47.8260869565
854896,23,9,39.1304347826
854978,5,0,0.0
855026,120,48,40.0
855050,7,1,14.2857142857
855363,89,44,49.4382022472
855366,11,0,0.0
855378,154,40,25.974025974
855395,135,41,30.3703703704
855421,296,92,31.0810810811
855432,110,35,31.8181818182
855532,214,144,67.2897196262
855543,105,29,27.619047619
855636,237,55,23.2067510549
855643,128,29,22.65625
855680,113,19,16.814159292
855728,198,60,30.303030303
855738,97,40,41.2371134021
855760,44,20,45.4545454545
855843,50,24,48.0
855924,56,26,46.4285714286
855950,158,55,34.8101265823
855951,58,25,43.1034482759
856066,103,47,45.6310679612
856132,45,5,11.1111111111
856138,18,14,77.7777777778
856152,140,53,37.8571428571
856170,386,77,19.9481865285
856172,77,27,35.0649350649
856199,568,242,42.6056338028
856306,78,21,26.9230769231
856353,797,324,40.652446675
856468,125,29,23.2
856498,160,59,36.875
856501,655,272,41.5267175573
856790,101,20,19.801980198
856880,114,51,44.7368421053
856906,33,15,45.4545454545
856942,148,37,25.0
857012,96,24,25.0
857025,158,52,32.9113924051
857132,1001,285,28.4715284715
857238,208,141,67.7884615385
857299,15,2,13.3333333333
857361,520,200,38.4615384615
857390,104,50,48.0769230769
857475,19,5,26.3157894737
857521,64,33,51.5625
857580,108,29,26.8518518519
857618,18,11,61.1111111111
857649,40,11,27.5
857727,182,62,34.0659340659
857728,48,20,41.6666666667
857737,42,14,33.3333333333
857807,788,377,47.8426395939
857848,68,12,17.6470588235
857959,106,65,61.320754717
857987,32,15,46.875
857994,310,76,24.5161290323
858015,10,1,10.0
858171,98,58,59.1836734694
858224,44,25,56.8181818182
858366,210,107,50.9523809524
